player,team,opp,pos,stat,season_avg,pred,low,high,range,line,over_price,under_price,yes_price,no_price,edge,signal,conf,model_prob,implied_prob,ev,ev_pct,kelly_frac,injury_status,market_status,is_active,filter_reason,reasoning,game,home_team,away_team,last5_vals,last5_opps,last5_hit,last10_hit,h2h_last5,opp_rank,role_score,minutes_trend,points_trend,intel_source
Cecilia Zandalasini,Golden State Valkyries,Minnesota Lynx @ Golden State Valkyries,F,PRA,11.6,11.2,7.7,14.7,7.7-14.7,13.5,-125.0,-106.0,,,-2.3,UNDER,HIGH,0.5648,0.5146,0.0976,9.8,0.0259,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 67.3, minutes STABLE, points STABLE.",Minnesota Lynx @ Golden State Valkyries,Golden State Valkyries,Minnesota Lynx,"[10.3, 9.4, 12.5, 11.6, 10.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[9.4, 12.5, 11.6, 10.8, 9.8]",2,67.3,STABLE,STABLE,wnba_player_intelligence
Cotie McMahon,Washington Mystics,Toronto Tempo @ Washington Mystics,G,PTS,6.3,5.4,1.9,8.9,1.9-8.9,8.5,-112.0,-117.5,,,-3.1,UNDER,HIGH,0.5856,0.5402,0.084,8.4,0.0247,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 70.8, minutes STABLE, points STABLE.",Toronto Tempo @ Washington Mystics,Washington Mystics,Toronto Tempo,"[4.5, 3.6, 6.8, 5.9, 5.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[6.8, 5.9, 5.0, 4.1, 7.2]",3,70.8,STABLE,STABLE,wnba_player_intelligence
Cotie McMahon,Washington Mystics,Toronto Tempo @ Washington Mystics,G,PR,9.3,8.9,5.4,12.4,5.4-12.4,11.5,-118.0,-112.0,,,-2.6,UNDER,HIGH,0.5726,0.5283,0.0838,8.4,0.0235,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 70.8, minutes STABLE, points STABLE.",Toronto Tempo @ Washington Mystics,Washington Mystics,Toronto Tempo,"[8.0, 7.1, 10.2, 9.3, 8.5]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[10.2, 9.3, 8.5, 7.6, 10.7]",3,70.8,STABLE,STABLE,wnba_player_intelligence
Sonia Citron,Washington Mystics,Toronto Tempo @ Washington Mystics,G,PRA,23.7,24.4,20.9,27.9,20.9-27.9,26.5,-122.0,-108.0,,,-2.1,UNDER,HIGH,0.5596,0.5192,0.0777,7.8,0.021,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 97.6, minutes DOWN, points STABLE.",Toronto Tempo @ Washington Mystics,Washington Mystics,Toronto Tempo,"[26.2, 25.3, 24.4, 23.5, 22.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[24.4, 23.5, 22.6, 25.8, 24.8]",3,97.6,DOWN,STABLE,wnba_player_intelligence
Courtney Williams,Minnesota Lynx,Minnesota Lynx @ Golden State Valkyries,G,PRA,23.6,22.2,18.7,25.7,18.7-25.7,19.5,-115.5,-115.0,,,2.7,OVER,HIGH,0.5752,0.536,0.0732,7.3,0.0211,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 88.0, minutes DOWN, points STABLE.",Minnesota Lynx @ Golden State Valkyries,Golden State Valkyries,Minnesota Lynx,"[21.8, 20.8, 24.0, 23.1, 22.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[20.8, 24.0, 23.1, 22.2, 21.3]",2,88.0,DOWN,STABLE,wnba_player_intelligence
Courtney Williams,Minnesota Lynx,Minnesota Lynx @ Golden State Valkyries,G,PR,19.4,17.5,14.0,21.0,14.0-21.0,15.5,-110.0,-131.0,,,2.0,OVER,HIGH,0.557,0.5238,0.0634,6.3,0.0174,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 88.0, minutes DOWN, points STABLE.",Minnesota Lynx @ Golden State Valkyries,Golden State Valkyries,Minnesota Lynx,"[17.9, 17.1, 16.1, 19.3, 18.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[17.1, 16.1, 19.3, 18.4, 17.5]",2,88.0,DOWN,STABLE,wnba_player_intelligence
Courtney Williams,Minnesota Lynx,Minnesota Lynx @ Golden State Valkyries,G,PTS,14.5,13.3,9.8,16.8,9.8-16.8,10.5,-119.0,-110.0,,,2.8,OVER,HIGH,0.5778,0.5434,0.0633,6.3,0.0188,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 88.0, minutes DOWN, points STABLE.",Minnesota Lynx @ Golden State Valkyries,Golden State Valkyries,Minnesota Lynx,"[13.8, 12.9, 12.0, 15.1, 14.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[12.9, 12.0, 15.1, 14.2, 13.3]",2,88.0,DOWN,STABLE,wnba_player_intelligence
Cecilia Zandalasini,Golden State Valkyries,Minnesota Lynx @ Golden State Valkyries,F,PR,10.0,9.4,5.9,12.9,5.9-12.9,11.5,-120.5,-111.5,,,-2.1,UNDER,HIGH,0.5596,0.5272,0.0615,6.2,0.0171,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 67.3, minutes STABLE, points STABLE.",Minnesota Lynx @ Golden State Valkyries,Golden State Valkyries,Minnesota Lynx,"[9.4, 8.5, 7.6, 10.8, 9.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[8.5, 7.6, 10.8, 9.8, 9.0]",2,67.3,STABLE,STABLE,wnba_player_intelligence
Michaela Onyenwere,Washington Mystics,Toronto Tempo @ Washington Mystics,F,PTS,9.8,10.6,7.1,14.1,7.1-14.1,6.5,-137.0,103.0,,,4.1,OVER,HIGH,0.6116,0.5781,0.058,5.8,0.0199,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 93.0, minutes UP, points STABLE.",Toronto Tempo @ Washington Mystics,Washington Mystics,Toronto Tempo,"[10.6, 9.7, 8.8, 11.9, 11.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[8.8, 11.9, 11.0, 10.2, 9.2]",3,93.0,UP,STABLE,wnba_player_intelligence
Janelle Salaun,Golden State Valkyries,Minnesota Lynx @ Golden State Valkyries,F,PRA,18.2,17.9,14.4,21.4,14.4-21.4,15.5,-116.0,-117.0,,,2.4,OVER,HIGH,0.5674,0.537,0.0565,5.7,0.0164,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 76.3, minutes STABLE, points STABLE.",Minnesota Lynx @ Golden State Valkyries,Golden State Valkyries,Minnesota Lynx,"[16.5, 19.7, 18.8, 17.9, 17.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[19.7, 18.8, 17.9, 17.0, 16.1]",2,76.3,STABLE,STABLE,wnba_player_intelligence
Georgia Amoore,Washington Mystics,Toronto Tempo @ Washington Mystics,G,PA,9.7,10.2,6.7,13.7,6.7-13.7,7.5,-122.0,-112.0,,,2.7,OVER,HIGH,0.5752,0.5495,0.0467,4.7,0.0142,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.7, minutes STABLE, points STABLE.",Toronto Tempo @ Washington Mystics,Washington Mystics,Toronto Tempo,"[11.1, 10.2, 9.3, 8.4, 11.5]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[9.3, 8.4, 11.5, 10.6, 9.8]",3,77.7,STABLE,STABLE,wnba_player_intelligence
Tiffany Hayes,Golden State Valkyries,Minnesota Lynx @ Golden State Valkyries,G,PTS,7.4,6.9,3.4,10.4,3.4-10.4,9.5,-108.0,-122.0,,,-2.6,UNDER,HIGH,0.5726,0.5495,0.0419,4.2,0.0128,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 60.9, minutes STABLE, points STABLE.",Minnesota Lynx @ Golden State Valkyries,Golden State Valkyries,Minnesota Lynx,"[5.1, 8.2, 7.4, 6.5, 5.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[8.2, 7.4, 6.5, 5.6, 8.7]",2,60.9,STABLE,STABLE,wnba_player_intelligence
Sonia Citron,Washington Mystics,Toronto Tempo @ Washington Mystics,G,PA,20.0,21.0,17.5,24.5,17.5-24.5,23.5,-110.0,-121.0,,,-2.5,UNDER,HIGH,0.57,0.5475,0.0411,4.1,0.0124,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 97.6, minutes DOWN, points STABLE.",Toronto Tempo @ Washington Mystics,Washington Mystics,Toronto Tempo,"[20.1, 19.2, 22.4, 21.4, 20.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[22.4, 21.4, 20.6, 19.6, 22.8]",3,97.6,DOWN,STABLE,wnba_player_intelligence
Janelle Salaun,Golden State Valkyries,Minnesota Lynx @ Golden State Valkyries,F,PR,17.1,16.5,13.0,20.0,13.0-20.0,14.5,-117.0,-114.5,,,2.0,OVER,HIGH,0.557,0.5392,0.0331,3.3,0.0097,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 76.3, minutes STABLE, points STABLE.",Minnesota Lynx @ Golden State Valkyries,Golden State Valkyries,Minnesota Lynx,"[16.1, 15.2, 18.3, 17.4, 16.5]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[15.2, 18.3, 17.4, 16.5, 15.6]",2,76.3,STABLE,STABLE,wnba_player_intelligence
Sonia Citron,Washington Mystics,Toronto Tempo @ Washington Mystics,G,PR,20.0,20.2,16.7,23.7,16.7-23.7,22.5,-112.0,-121.0,,,-2.3,UNDER,HIGH,0.5648,0.5475,0.0316,3.2,0.0096,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 97.6, minutes DOWN, points STABLE.",Toronto Tempo @ Washington Mystics,Washington Mystics,Toronto Tempo,"[18.8, 22.0, 21.1, 20.2, 19.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[21.1, 20.2, 19.3, 18.4, 21.6]",3,97.6,DOWN,STABLE,wnba_player_intelligence
Shakira Austin,Washington Mystics,Toronto Tempo @ Washington Mystics,C,PRA,27.5,31.2,27.7,34.7,27.7-34.7,33.5,-110.5,-121.5,,,-2.3,UNDER,HIGH,0.5648,0.5485,0.0297,3.0,0.009,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 97.4, minutes STABLE, points UP.",Toronto Tempo @ Washington Mystics,Washington Mystics,Toronto Tempo,"[32.5, 31.6, 30.8, 29.8, 33.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[30.8, 29.8, 33.0, 32.1, 31.2]",3,97.4,STABLE,UP,wnba_player_intelligence
Janelle Salaun,Golden State Valkyries,Minnesota Lynx @ Golden State Valkyries,F,PA,14.3,14.5,11.0,18.0,11.0-18.0,11.5,-134.0,-102.0,,,3.0,OVER,HIGH,0.583,0.5726,0.0181,1.8,0.0061,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 76.3, minutes STABLE, points STABLE.",Minnesota Lynx @ Golden State Valkyries,Golden State Valkyries,Minnesota Lynx,"[14.5, 13.6, 12.7, 15.8, 14.9]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[13.6, 12.7, 15.8, 14.9, 14.1]",2,76.3,STABLE,STABLE,wnba_player_intelligence
Janelle Salaun,Golden State Valkyries,Minnesota Lynx @ Golden State Valkyries,F,PTS,13.2,13.1,9.6,16.6,9.6-16.6,10.5,-131.0,-101.0,,,2.6,OVER,HIGH,0.5726,0.5671,0.0097,1.0,0.0032,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 76.3, minutes STABLE, points STABLE.",Minnesota Lynx @ Golden State Valkyries,Golden State Valkyries,Minnesota Lynx,"[12.7, 11.8, 14.9, 14.0, 13.1]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[11.8, 14.9, 14.0, 13.1, 12.2]",2,76.3,STABLE,STABLE,wnba_player_intelligence
Lauren Betts,Washington Mystics,Toronto Tempo @ Washington Mystics,C,PR,11.0,10.0,6.5,13.5,6.5-13.5,12.5,-105.0,-130.0,,,-2.5,UNDER,HIGH,0.57,0.5652,0.0085,0.9,0.0027,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 62.2, minutes STABLE, points STABLE.",Toronto Tempo @ Washington Mystics,Washington Mystics,Toronto Tempo,"[8.7, 11.8, 10.9, 10.0, 9.1]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[10.9, 10.0, 9.1, 8.2, 11.3]",3,62.2,STABLE,STABLE,wnba_player_intelligence
Natasha Howard,Minnesota Lynx,Minnesota Lynx @ Golden State Valkyries,F,PA,17.9,15.7,12.2,19.2,12.2-19.2,13.5,-126.0,-108.0,,,2.2,OVER,HIGH,0.5622,0.5575,0.0084,0.8,0.0026,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 88.0, minutes DOWN, points DOWN.",Minnesota Lynx @ Golden State Valkyries,Golden State Valkyries,Minnesota Lynx,"[14.3, 17.5, 16.6, 15.7, 14.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[17.5, 16.6, 15.7, 14.8, 13.9]",2,88.0,DOWN,DOWN,wnba_player_intelligence
Natasha Howard,Minnesota Lynx,Minnesota Lynx @ Golden State Valkyries,F,PTS,14.8,12.5,9.0,16.0,9.0-16.0,10.5,-126.0,-106.0,,,2.0,OVER,HIGH,0.557,0.5575,-0.0009,-0.1,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 88.0, minutes DOWN, points DOWN.",Minnesota Lynx @ Golden State Valkyries,Golden State Valkyries,Minnesota Lynx,"[10.7, 13.8, 12.9, 12.1, 11.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[13.8, 12.9, 12.1, 11.2, 14.3]",2,88.0,DOWN,DOWN,wnba_player_intelligence
Kiki Rice,Toronto Tempo,Toronto Tempo @ Washington Mystics,G,AST,2.6,2.4,0.0,5.9,0.0-5.9,4.5,134.0,-180.0,,,-2.1,UNDER,HIGH,0.5596,0.6429,-0.1295,-13.0,0.0,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 79.7, minutes STABLE, points STABLE.",Toronto Tempo @ Washington Mystics,Washington Mystics,Toronto Tempo,"[2.9, 1.9, 1.0, 4.2, 3.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[1.0, 4.2, 3.3, 2.4, 1.5]",3,79.7,STABLE,STABLE,wnba_player_intelligence
Michaela Onyenwere,Washington Mystics,Toronto Tempo @ Washington Mystics,F,3PM,2.0,2.2,0.0,5.7,0.0-5.7,1.5,137.0,-186.0,,,0.7,OVER,MED,0.5232,0.4219,0.24,24.0,0.0438,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 93.0, minutes UP, points STABLE.",Toronto Tempo @ Washington Mystics,Washington Mystics,Toronto Tempo,"[3.1, 2.2, 1.3, 0.4, 3.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",0.6,0.7,"[1.3, 0.4, 3.6, 2.7, 1.8]",3,93.0,UP,STABLE,wnba_player_intelligence
Veronica Burton,Golden State Valkyries,Minnesota Lynx @ Golden State Valkyries,G,3PM,1.8,1.9,0.0,5.4,0.0-5.4,1.5,123.0,-166.0,,,0.4,OVER,MED,0.5154,0.4484,0.1493,14.9,0.0304,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 93.7, minutes STABLE, points STABLE.",Minnesota Lynx @ Golden State Valkyries,Golden State Valkyries,Minnesota Lynx,"[3.2, 2.4, 1.4, 0.5, 3.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",0.6,0.6,"[2.4, 1.4, 0.5, 3.7, 2.8]",2,93.7,STABLE,STABLE,wnba_player_intelligence
